	DRR041531	DRR041538	DRR041557	DRR041563	DRR041586	SRR10264719	SRR10264720	SRR10264721	SRR10264722	SRR10264489	SRR10264490	SRR10264491	SRR10264492	SRR8858261	SRR8858262	SRR8858263	SRR8858264	SRR8858265	SRR8858266	SRR8858267	SRR8858268	SRR1044425	SRR1044427	SRR1044429	SRR1044431	SRR1044433	SRR1044434	DRR041463	DRR041468	DRR041613	DRR041352	SRR10264389	SRR10264390	SRR10264391	SRR10264392	SRR10264369	SRR10264370	SRR10264371	SRR10264372	SRR10264628	SRR10264629	SRR10264630	SRR10264631	SRR10264129	SRR10264130	SRR10264131	SRR10264132	SRR10264237	SRR10264238	SRR10264239	SRR10264240	SRR10264269	SRR10264270	SRR10264271	SRR10264272	SRR10264980	SRR10264981	SRR10264982	SRR10264983	SRR10263632	SRR10263633	SRR10263634	SRR10263635	SRR10263548	SRR10263549	SRR10263550	SRR10263551	SRR10263656	SRR10263657	SRR10263658	SRR10263659	Elephant_Blood	Sample1_muscle	Sample1i_muscle	Tumat_Cartilage	Tumat_Liver	Tumat_Muscle	Wolf_Skin1	Wolf_Skin2	Thy_Muscle	Thy_Skin
Mir-1286	0	0	0	0	0	0	0	0	0	0	0	0	0.850044378990743	3.40134148604961	0	4.9172168598317	0	2.62663034532242	3.10630045449752	3.28136949963474	0	0	0	0	0	0	1.0522884103283	3.84688350994896	2.94674992848661	1.26888496964859	4.90306399973185	2.18099410926111	1.96844010402342	1.45951188267731	1.25072685083557	0	0	0	1.94613051722549	0	0	0	0	0	0	0	0	1.06631564158912	0	0	0	0	0	0	1.7732032383926	0	0	0	0	0	1.22656673517064	0	1.21845573574718	0	0	0	0	1.62283230801153	0	1.64168482374576	0	0	0	0	0	0	0	0	0	0	0
Mir-1287	2.72079149910524	1.52020208391082	1.82265302529723	0	0	3.09184611955232	2.98059768693628	3.64858055929813	4.09997858211246	5.65645492145274	5.7088040987771	5.70683522586284	5.66557739227635	0	0	0	0	0	0	0	0	5.74248979957392	4.51817680031338	4.34943790361679	4.30657545463839	3.41076658010507	2.89586493667408	1.31478616941387	3.31423283712094	0	0	4.04897724228315	3.81869862733944	3.36934773149037	3.50425122981611	2.11180087023049	1.97710455401973	2.95219506569975	0	2.62979231703988	3.00936200401074	2.24739919023902	2.74104702588104	3.65540725840055	3.98859312062283	3.049863509461	2.76731407405506	3.28579122837544	3.46375324317578	2.78663440565584	2.98786605007424	4.10161056853098	3.43293571958275	2.67143578140483	1.7732032383926	2.98774198735876	3.26293655560256	2.15754450173878	2.97958245531887	3.75735241708837	3.97645881913914	3.77746056023688	3.83488819463609	2.30504833278199	4.01534396940577	3.40689325302281	3.59714748235133	3.75261418074035	4.17192142243449	1.64168482374576	3.17902127432894	0	0	0	0	0	0	0	0	0	0
Mir-129-P1	1.26188337846119	3.6099763437264	2.60279459058997	0	1.99008428092361	1.52680305375237	1.44534677601554	0	0	2.5321613069548	2.28881398316065	3.37745076184522	2.32561145568561	0	0	0	0	0	0	0	0	2.72568488264569	0	4.00694808440103	2.91361887668775	2.54041617166137	0	1.9910670551664	2.94674992848661	2.3866061014718	3.95049331164109	8.84263892882256	8.85191476236965	8.46262804225968	9.66326049853602	0	0	2.12751062648816	0	3.37028483354107	3.33155669407696	3.08687234965292	4.01448707909499	2.28298180006373	0	1.49586600862742	2.76731407405506	0	0	0	0	7.48254845840307	7.13593982320354	7.43346127523622	6.610653090138	4.05291221085378	4.54586381656057	4.32470379306534	4.64999043582118	5.78833862363346	5.87342096975338	5.33663878626952	4.47453991842031	4.22791666466431	3.38983163278759	3.85292467794796	3.98206947266331	2.36725402140542	3.62643336488444	4.60426718462528	5.43625697122489	1.53547716393402	0	0	0	0	0	0	0	0	0
Mir-129-P2	0	0	0	0	0	0	0	0	1.48245369299614	0	1.35310696887963	0	0.850044378990743	0	0	0	0	0	0	0	0	0	2.7584999950763	0	3.13099394302289	1.76925718725172	0	1.31478616941387	1.69452393572146	1.93338566920081	0	9.21288268414104	9.187255919853	8.81817537061228	7.43838935077433	0	0	0	0	2.04040900376453	2.33049001764978	2.24739919023902	0	1.55258070593448	0	0	0	1.06631564158912	0	0	0	3.18329037307815	3.43293571958275	5.05414401010867	5.6943378141382	3.27282852460369	3.26293655560256	3.27110756161846	2.15179039474782	2.37138090759824	2.94494688679439	2.60529408029441	4.29113573750134	1.57090978297909	1.53425327332603	3.40689325302281	1.51111217476574	3.22020035167716	3.83204024670853	2.87988227457315	1.59179007653147	0	0	0	0	8.0562500135055	0	0	0	0	0
Mir-1294	1.92454533655116	1.52020208391082	3.1063370451116	1.6832459638687	1.99008428092361	1.52680305375237	1.44534677601554	0	1.48245369299614	0	0	0.890524894614324	0	0	0	0	0	0	0	0	0	0	3.35432195814441	0	3.8959812588659	2.81187378080139	1.65426755789772	1.9910670551664	1.69452393572146	3.44205006160109	3.95049331164109	1.27134418850794	0.78940532022063	0	0.756857972372857	0	0	2.12751062648816	0	3.37028483354107	3.17943511996769	2.50724308955643	2.52053824391428	0	0	0	0	0	1.00237849534382	1.56887233004962	0.993078815701568	0	0	0	0	0	0	0	0	0	1.87977978791294	0	1.86945692385663	1.57090978297909	2.26085957392237	0	0	0	1.53189714850589	0	1.59179007653147	0	0	0	0	0	0	0	0	0	0
Mir-1295	0	0	0	0	0	0	0	0	0	0	0	0.890524894614324	0	0	3.36726961930544	0	0	2.39573153213978	0	0	0	0	0	0	0	1.48881729748434	0	0	0	0	0	0	0	0	0	0	1.97710455401973	0	0	1.62093710370287	0	0.95387252234241	1.94214918074719	0	1.51563629299423	0	0	0	0	0	0	0	0	0	0	0	1.44353758141309	0	0	1.91949561640633	0	1.18351117428896	0	0	1.53425327332603	1.54662249830223	2.23284297951258	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir-1296	5.11078346314081	4.49092888569106	4.41267905632013	5.09476201303325	3.3100210275349	7.77643348794947	7.86816305418339	7.90396625560951	7.84963755740594	6.32088541041651	6.13299735727778	6.07895855301678	6.0619840040393	5.85829598890197	6.11721943385235	6.35550350458155	2.29714186128557	6.74082030542291	5.32954921622152	5.85045183787566	5.60803231443677	2.72568488264569	2.98555648442163	2.40810955078785	0	3.3266725254489	3.41472421796083	7.53503555466221	6.98019940466008	5.80684852295563	5.47186378191715	7.95256192637291	7.92804163627797	7.71723069961594	7.98173473407804	5.09689642485397	4.61448436515358	5.25042779200127	5.13917288757464	5.75305793999391	5.43671143149342	5.40022603784448	5.35045747073329	6.52152912984168	6.88426444429548	6.43555686594374	6.36312701780894	4.51611435295351	4.64841944293882	4.50041969466391	4.30874932783869	4.93736658920608	4.6724002608723	5.36736114427012	5.396024083568	5.08442560423931	4.64836056979696	4.55459283115815	5.21567032853788	6.53661179868362	5.87342096975338	6.06839176175556	6.33303907793454	5.02390827014376	5.3513484800449	4.89820176142228	5.72269310910557	6.24550450573876	5.05129349714656	5.69730689680522	6.34995344155395	7.37126599963792	0	0	0	0	0	0	6.6594586548024	0	0
Mir-1298	0	0	0	0	0	0	0	0	0	0	0	0	0.850044378990743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.77962089229366	6.87698223497105	6.62948147332351	6.58786426681086	0	0	0	0	0	0	0	0	0	0	0	0	1.06631564158912	1.00237849534382	1.56887233004962	0.993078815701568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir-130-P1c	9.38346023800973	11.1842857149481	8.97552574868083	9.88464253652427	9.89065956415603	8.05683668262966	8.15654654715162	8.19658745320261	8.26591642513931	9.95906414952641	9.97003484361095	10.1065199233344	10.0305683755597	12.6322085808706	12.5909262639852	12.7070895767819	12.5261796512499	13.4379666303766	12.6380015862259	13.5128755769601	12.9853855709932	10.9611832873547	13.0653826622753	10.9733967766233	9.98458553111969	10.8208111169309	11.9169021425066	11.4338722010059	11.7920461900403	12.1866224113301	10.4697498086979	8.3835526311361	8.36409616652237	7.9663907257593	8.3421600461381	10.2091372190513	9.92652444006	10.2050234101043	9.90650148502561	11.5942257437031	11.6124618477085	11.4512182135671	11.4850841307719	11.8539155286166	11.8456679799011	11.7434412768745	11.8270175420174	10.8936873561045	10.8129102021621	10.7315332154634	10.7132020513611	10.5654435529098	10.5928980677028	10.6880606010518	10.6756478496148	9.99931861225699	10.1498919602971	9.95274539933846	10.035670400811	11.3795098336189	11.404434249486	11.265741121786	11.4226873366839	10.179785947187	10.1771637595562	10.1936318878973	10.2897891315867	10.1157309337996	10.0425537100206	10.039835997475	9.98892964185364	12.3516613804689	0	0	0	0	0	7.07880176675778	6.08161444745164	7.95307271475572	0
Mir-130-P2a	2.72079149910524	4.60608109724168	3.1063370451116	3.59185713033734	2.44861108198143	3.09184611955232	1.44534677601554	1.5476966437991	2.19801358191114	3.16574472396543	4.11465667611693	3.4913664519491	3.41016149980214	3.23541725642771	4.91141930988428	3.68959110097398	0	3.34110296989027	3.84580760886016	0	0	4.73700482996774	5.69345694178377	4.62601910292658	4.11583632555823	4.54109674235393	5.14413350182097	7.94522729218752	8.09738681954579	6.0098591076539	0	3.01244679383522	2.42496810961413	1.73705388436462	2.70452922768783	4.38776437228855	3.97132346533563	3.85584163118431	4.17954106693148	1.62093710370287	2.00802828865477	1.52312552904802	1.94214918074719	3.12658572011525	3.07672945720567	3.049863509461	3.12837960343253	5.21352599685976	4.70501027263923	4.88350088558353	4.94077027158881	5.70589990329372	4.36454759470457	5.2703196882654	5.62534090049838	3.27282852460369	3.26293655560256	2.15754450173878	3.26445732891761	1.91949561640633	2.94494688679439	3.10898151970837	2.657159825374	5.10876032442654	3.62974229700264	3.40689325302281	4.6469609269298	3.75261418074035	4.01196675060063	4.60426718462528	2.81612731370579	9.47661083800679	0	0	0	0	0	0	0	0	0
Mir-130-P2b	5.60095129574324	7.16918228954503	5.54447290400462	5.09476201303325	4.6311518128511	5.52842087619081	5.67172361117333	5.55961425208311	5.7288139344837	6.49678748092275	6.46039114642552	6.46095137878183	6.60446819965267	6.62869553634805	8.26503764715403	8.18750997460151	7.62374187828615	8.90480474850129	7.98493028284288	8.71469124317026	7.79035227334303	8.487598095758	8.52268474084253	8.00738123062715	8.17059695304535	8.72087697240607	9.27999604164705	10.2763759892212	10.3694774714386	7.62172659422363	7.32249545710013	6.73244344996422	6.62352294686281	6.25278990559528	6.75381834839419	5.75907271149473	5.90063566800594	5.11670929067115	6.1185571616377	5.78055779217227	5.53402479571631	5.36785342260586	5.53867562013671	5.83463554388374	5.45163077893282	5.69958914048074	6.14365264094516	8.01183377131836	7.76628244058634	7.97024609376004	7.89907145608614	7.29724757179924	7.08478247528005	7.10801246853164	7.03978001065759	6.13592780986734	5.4593248726014	5.98431299297359	6.01591902320941	4.45100061409922	4.09433175985343	4.65274389857898	4.18987795862846	7.5103657738231	7.72450505533272	7.47380177262122	7.75244376250696	5.72777801267395	6.14957158728519	6.10537648451602	5.79140365739462	12.0291907000769	0	0	0	0	0	0	0	0	0
Mir-130-P3b	6.11907002621582	6.2779996572864	5.76244260620772	5.97549071859903	5.0095407339748	7.82512373392408	7.73446425423843	7.9155060416684	7.83837149200205	9.50032037475046	9.42655972288788	9.51043675987634	9.44130764444612	6.7669020661735	6.57828270758888	5.98842807010457	6.91464856483514	7.17393310037484	7.12541825554392	7.17482384132909	6.97972124906659	7.17969044529889	6.95898362659062	6.70579556645523	7.20983188247173	7.02759797082527	7.70214934311803	8.57119105879564	7.88174760784955	7.23298459277814	7.66848604536393	9.13882914462566	9.33612408707378	8.92765694140367	9.2463601773673	8.46419581566037	8.39154623136436	8.2168782762469	8.19005383596778	7.56113635332041	7.36818152150387	7.54333279491347	7.50771634086282	8.96526717885571	8.98503284424886	8.80407235106193	9.06960599594156	9.14906815800436	9.02711176335065	9.13571095161516	8.96056657616852	8.51084098582769	8.3632326761556	8.64786076636714	8.66115855300407	8.73923170257111	8.72235705447545	8.53677438776852	8.66407473451296	8.77908889380678	8.6402740047958	8.76324387165418	8.63577447362197	8.52967280468617	8.57090670474005	8.61113114307771	8.55692848841562	8.97220312784445	8.78091620089053	8.86215918437534	8.85883011437027	11.1489533214088	0	0	0	0	0	0	0	0	0
Mir-130-P4a	8.03585522864335	8.33248285696305	8.75603203010679	7.80967939675988	8.0609546401307	5.04373487300583	5.21680162764177	4.70074494805537	5.27347667325203	5.92611090573841	6.06762192345384	6.0606200110337	5.8575208137398	7.54954140615471	7.055943282976	7.3151551721897	7.34417858810074	7.6578081881333	6.39295074806028	7.71662620184751	7.92908885638076	9.33111508541682	8.96698278463074	8.65741766040715	7.60437630295458	8.39928888381359	9.02735622613968	9.31677061973256	8.94566077946471	9.75450093033534	8.38191552295122	6.43527439488283	6.70635631792798	6.11386647199713	6.58786426681086	8.07738563223408	7.84603985834825	8.07985956602906	7.7860180241093	5.30017242423569	5.59543499311802	5.19410588929216	5.83055814339764	6.96276297306584	6.69011950470591	6.78424272064806	6.98696253854047	8.08341247656409	7.88124982969127	7.89476103551684	7.90504511807661	10.0239082993541	9.92723336865648	9.97342126728214	9.85664360345912	9.34245576848937	9.44614715787734	9.42651083939032	9.45493897761463	6.96392948761721	7.04798820194966	6.95785675724426	7.28776851331182	7.49468540898516	7.27246338782393	7.37707068489662	7.20137362732623	8.11692696548918	7.95888474111125	8.10076073586974	7.81108347517082	15.5961562502821	0	0	0	0	0	0	0	7.95307271475572	6.42244728169308
Mir-1301	4.45754764087458	4.15500520723812	4.85351765764223	3.59185713033734	4.11680648772231	3.82479460923886	3.70741205529201	2.75926244844499	3.55648016717492	4.08303628748327	4.35280876632226	4.77975165898607	5.04885759161145	3.45266378752638	0	0	0	2.62663034532242	0	4.20520234011523	0	8.16264175171989	8.44364299605284	7.68383482747124	7.92360795148925	7.02759797082527	8.78198598999426	6.05434494393017	5.64982851301949	7.01443872082891	6.4555179366053	6.13502830782183	6.08765999586284	5.57503231734618	6.10015828579531	2.11180087023049	1.97710455401973	4.96931889063519	2.74562293223415	3.63419962438729	4.18002742601105	3.2378064250249	3.51393471826975	4.04153318780264	3.80887342543908	3.049863509461	2.28459148918587	3.92818294510346	4.3264438884795	3.88431377176509	4.23478541945683	2.67563002213424	0	1.88178770628316	1.7732032383926	2.98774198735876	2.62283885480155	2.98606444080148	2.15179039474782	3.75735241708837	3.70717685010067	4.23251061014919	2.93260457456171	2.78926187160716	3.62974229700264	3.40689325302281	3.35776089214979	3.75261418074035	3.83204024670853	3.53623955202953	4.25762021939456	0	0	0	0	0	0	6.08943441674269	0	0	0
Mir-1306	1.92454533655116	2.91439094046863	2.60279459058997	2.43908959205042	0	3.09184611955232	4.18846639604036	4.70074494805537	4.9773717949269	2.88345813314193	2.85169262068423	3.59694185734217	3.29691548822359	0	0	0	0	0	0	0	0	6.4199127083501	6.52540155309116	6.3723930194383	5.57174651391514	5.49058001677809	6.10119736781617	3.51267972586876	1.69452393572146	1.93338566920081	0	3.77871037111646	3.81869862733944	4.29780026286016	3.81826994247529	3.45508583701279	2.7811588339805	2.95219506569975	3.25703906497248	2.36499121144135	2.81652647077442	3.2378064250249	3.10110175432935	2.28298180006373	1.51563629299423	1.49586600862742	1.55391615072	1.6727228292708	1.58813295724365	0.987949226811437	2.31083820596294	0	0	0	0	2.15903414483269	2.62283885480155	1.44931003566882	2.15179039474782	2.71497423499928	3.70717685010067	3.30728596208954	3.96317125907967	2.30504833278199	1.53425327332603	1.54662249830223	0	3.22020035167716	2.25801136368953	1.64168482374576	2.33011731701284	11.7534104448487	0	0	0	0	0	0	5.102760991841	0	0
Mir-1307	9.75658488998613	9.56185717015142	9.68044993414398	9.48688536701471	9.05422298384184	9.87628915295304	9.64183483748592	9.95361817817203	9.76091254470417	10.1103442335794	10.1436466044646	10.2388162157457	10.062319444668	6.37302105794586	6.33189831252046	7.19511592686864	4.87688652548564	6.11901330215442	3.97838900224064	6.60565382110561	7.01022374570841	10.8795402348051	10.4090589548958	10.1026119653975	10.5925419620025	8.7494194540533	9.05383214824612	10.8718722125259	11.0538346775673	9.1632962143513	10.0051739077127	10.7105666805123	10.7091245309671	10.4463477982216	10.6903442252795	11.198364995852	10.9409502364747	11.2923237027941	10.8218163619173	9.24583382588428	9.13220887558203	9.0763145633875	9.01788121088457	9.99695727470826	9.99679508684568	9.93445655649186	10.1442762117195	9.29440726336908	9.09485678858952	9.0419316710993	9.13589593385244	9.28412982036209	8.89570068845789	9.25400431928976	9.14679823198704	10.8615471957987	10.8137681997656	10.9136991117009	10.8748777408259	9.43577981755884	9.53019566155345	9.40099545498768	9.53936438481601	10.7626980902374	10.7136447227373	10.7078354347685	10.7325259739405	10.5209449258436	10.4656366488918	10.6224024081421	10.5030768314927	0	0	0	0	9.0535374503772	0	10.5925867347552	10.2707749517226	0	0
Mir-132-P1	5.9661485504835	7.65040132741338	5.89137424028894	5.81474076669132	7.02578394258057	6.59923999995604	6.86369001568094	7.29281403114089	7.0441667919807	8.03642575704349	8.17682858168639	8.2403583231577	8.08460378022263	3.45266378752638	3.68027568140865	0	4.37981728398581	5.20657560882764	4.34874746413168	5.5482706747753	3.96719957359308	8.2316368374978	9.16549031294451	7.52419536936944	6.01606900918767	7.46138970181891	6.71644530552909	6.1175311131383	6.69888839241842	6.73784135646987	6.67556004510934	9.87187096215962	10.0015162993135	9.56760676212096	9.95155047574619	6.87382149115031	5.75131334817871	6.41347074396158	6.48309475265362	7.76073822149738	7.88101367244096	7.66155736788556	7.80531943004703	6.66586924602062	6.66390600452254	6.83112614051478	6.72179716736994	5.79970729992264	6.19451262976695	5.46819232242996	5.54100974143013	7.82874211856181	7.65747112491431	7.8065889043912	7.56691707833176	7.29441020760924	7.47692103753302	7.44358528359541	7.63675424988295	8.76069388309751	8.68793194917677	8.73769269452839	8.80796854355616	9.08481639717354	9.03452992353054	9.16378708848952	9.1617408961573	8.76020918379592	8.63752428695145	8.62708087804408	8.88979089300581	5.28454591238288	0	0	0	0	0	0	5.102760991841	0	0
Mir-132-P2	5.22304542189307	5.18974284182723	4.41267905632013	4.04268629010933	5.13688547458677	4.00465679151571	4.18846639604036	4.46978839378597	4.49382841277341	6.26214406078886	6.01656972484762	6.13261569317254	6.30100167404106	0	3.36726961930544	4.1733173049543	0	2.21832207119816	0	3.62522599787577	0	0.849683870771449	1.72542237294981	1.65713316502257	2.09340118656229	3.77041848307703	2.4047034181675	4.1180440609977	5.44285434665835	6.73784135646987	0	6.13502830782183	6.51280956212265	6.08935404216371	6.25150888760653	3.83685525174689	3.29440963269816	0	1.94613051722549	4.57490217236638	5.09784391395374	4.76753964753284	5.0538992588385	3.12658572011525	4.14838437060815	4.51374386572384	3.65727227883781	2.4266175817084	2.0035662741426	2.3025982432924	1.57572685667555	4.31194758102156	5.57134788014868	5.05414401010867	5.62534090049838	5.35264596238349	4.91828061803948	4.44422249010956	4.04413629872408	5.50863543522806	5.90602842375977	5.62377836584576	5.68439942866118	5.70719128310124	5.28272503673382	5.77602708689639	5.6178778737348	5.72777801267395	5.53604675524899	5.63711473495533	5.21940713494892	3.10356003119634	0	0	0	0	0	0	0	0	0
Mir-1323	0	0	0	0	0	0	0	1.5476966437991	0	3.28855875336743	2.85169262068423	2.96916041819176	1.76878525837759	3.64143736662373	3.60141951941312	0	0	2.62663034532242	0	0	0	0	1.10660602580349	2.40810955078785	2.91361887668775	0	1.0522884103283	0	0	0	0	0	0	0.663011481921439	0	0	0	0	0	0	0	0	0	2.28298180006373	0	2.21433246896568	1.55391615072	13.3243062204863	13.2534214280211	13.1914841740068	13.2670413966304	0	0	0	0	0	0	0	0	0	0	0	0	1.57090978297909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir-133-P1-v1	0	0	3.1063370451116	0	0	13.0205553921418	13.1257273380346	18.5226042391535	13.6027493978765	9.10852608589657	16.8104049433985	15.9839659277481	10.4772903388117	0	0	0	0	0	0	0	0	4.39592993377048	1.10660602580349	3.55697609900461	2.8332176251655	6.96638866199608	2.07773870067745	0	0	0	0	8.22897335283725	5.35965833577323	4.639160238929	0.756857972372857	0	2.7811588339805	2.12751062648816	6.48309475265362	5.54431370973924	8.65452403969892	4.43398994001983	5.28183511770262	5.68000822608499	13.9908648975937	13.7985481429487	9.17484312357544	0	5.0490033924347	1.98188588144377	7.15614608991743	0	7.30192745573062	2.67143578140483	0	9.69594450872292	5.40179682656542	6.06111560840012	6.2296161591227	9.5553274825742	5.8059081724748	10.1008229630801	6.89603903354373	0	10.7346702755261	6.20965457904537	6.98664057809475	7.40482689896572	9.70274360602098	5.69730689680522	5.05431448926657	1.53547716393402	14.6510137895158	15.1103301912561	0	0	0	10.0694334787949	6.08161444745164	16.1712603092358	10.5763986490734
Mir-133-P1-v2	2.3769176484058	3.49514731278527	0	0	0	10.281523351382	17.956175704951	9.1508453121037	19.2254299856949	17.3971108597262	10.3450278881221	12.1836116871095	17.3952167253757	0	0	0	0	0	0	0	0	1.13957361397743	3.18168974475396	3.26537195911095	3.77206273659996	4.46446308960356	1.0522884103283	0	0	1.26888496964859	0	0.771405439911369	6.26208800179809	6.14987147034269	6.49161304969496	0	6.21772578153816	0	1.94613051722549	3.04703515298415	0	7.23773993033879	3.10110175432935	13.5778902485977	3.36404642369147	13.9639699988352	14.8977526072776	4.64787459480973	3.00415979702884	3.88431377176509	5.96362548641804	1.88541361357369	5.84169593149014	1.88178770628316	4.16404955471223	2.98774198735876	9.70883681588267	9.16026346355258	4.43714352484173	10.2558506559072	9.74819371541401	7.27450346510528	6.84699284992067	9.94034030162872	9.74511279746042	10.7884070153531	5.24815289080816	9.87495922904674	4.01196675060063	4.93942417965486	4.0970924071356	2.74341345314188	0	0	0	0	9.01582299546751	10.5925867347552	0	0	0
Mir-133-P2-v1	0	0	0	0	0	10.9097868786923	6.3268070749075	9.75276204912633	10.0807164089586	9.41188966664346	2.0388694335583	0	3.79086605701215	0	0	0	0	0	0	0	0	1.92879515284927	0	2.40810955078785	0	0	0	1.31478616941387	0	0	0	3.01244679383522	0	0	0	0	0	0	1.94613051722549	0	0	0	0	8.90835261720865	5.25493340684441	4.51374386572384	9.12067719806371	0	0	0	0	1.88541361357369	0	0	0	0	0	0	0	2.37138090759824	0	1.82479947403407	0	2.30504833278199	3.10190872756461	0	2.71169103855838	2.36725402140542	0	5.03582194194562	0	0	0	0	0	0	0	8.65663204834097	6.08161444745164	14.4391571294031	7.41401268773809
Mir-133-P2-v2	0	0	0	0	0	6.65417349068422	3.70741205529201	6.54423815306383	6.81047665289048	7.40979778761292	6.90602706070488	6.16730955762953	9.39045826505983	0	0	0	0	0	0	0	0	1.00189769611325	0	2.40810955078785	0	3.41076658010507	0	1.31478616941387	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95387252234241	0	5.83463554388374	5.82724670325306	4.82298550392597	1.55391615072	1.06631564158912	0	0	1.57572685667555	0	0	0	0	0	0	1.44931003566882	1.4446112134343	0	2.3277687582711	0	3.69407510670721	1.57090978297909	1.53425327332603	0	0	0	5.34783666750821	0	1.59179007653147	0	0	0	0	0	9.01582299546751	9.97641358373028	5.102760991841	0	0
Mir-133-P3-v1	1.92454533655116	2.91439094046863	0	0	0	14.0863978493746	12.9720722786452	18.1332643089743	12.9951969181387	12.5173391496268	15.7100372744873	10.9085154125206	12.7391846760574	0	0	0	0	0	0	0	0	2.72568488264569	2.15709348027692	5.83292004987183	4.36493502648283	6.65770482531641	0	0	0	2.3866061014718	0	1.93648805423278	7.58369066740275	3.0001103619038	7.55939500619865	6.39330677891357	0	2.95219506569975	0	8.47974271278795	7.42848469144644	8.55392138991423	7.14204225151329	14.1684293795327	9.05730196213209	8.87849902544617	7.21087515317969	3.92818294510346	7.62678080750873	7.61254421015754	2.79546962662603	6.49059282120493	0	6.19974082735513	7.54840020994298	6.06300657308629	0	10.5389019075105	9.5474773325546	4.25466212015411	10.176798316453	1.82479947403407	10.2610664255429	6.16898537895919	4.01534396940577	7.48931135742415	9.70646817421786	9.14644920597577	5.53604675524899	10.6682381377466	9.1624962130943	2.058225813613	14.3879905989132	14.5539560360508	0	0	0	10.0694334787949	0	0	0
Mir-133-P3-v2	0	0.951704251394096	0	0	1.31400097922241	19.2078796668026	18.348873941459	13.2956448389313	6.14924290557339	10.3353725937049	12.682026413418	16.9018532563396	9.68302120782487	0	0	0	4.16049343406406	0	0	0	0	3.79011474828438	2.15709348027692	5.93802626924203	6.78740953349799	2.38277016299004	5.14413350182097	0	1.69452393572146	1.26888496964859	0	1.27134418850794	3.81869862733944	7.29780587422047	5.14935368940083	4.13844792386717	5.2920925573992	6.23135227684562	0	7.30121212202289	5.43671143149342	4.99653119831411	8.43035215393001	7.48280061516833	13.8397134866668	7.24875985412212	8.83897327302138	7.56362744169534	1.00237849534382	2.3025982432924	2.79546962662603	6.8006167774274	3.06175321911136	6.89668156289024	1.7732032383926	10.6444256793844	10.5596885395254	7.51357990687011	10.531486226861	8.12562414048443	7.8548449405896	9.79912321720483	9.67902892195095	10.8125616693942	2.26085957392237	9.81714527555914	10.6584874448396	5.83679137006315	9.07714324687359	1.64168482374576	9.90048282105866	3.10356003119634	0	0	9.36752163008088	0	9.01582299546751	9.77018301325674	5.102760991841	16.0610023537699	10.5763986490734
Mir-134	7.67046127143194	6.94689986581165	4.7209957483837	7.70653553345583	5.68745924674797	3.09184611955232	4.04522842646424	2.75926244844499	1.48245369299614	3.50667147076225	2.50178325451139	2.61426293196027	3.41016149980214	0	0	0	0	0	0	0	0	9.72557118183317	10.6517855582029	11.1174239158753	8.37610724388832	5.83299702588316	7.35948729822316	3.51267972586876	4.54640101084903	5.57051854978008	0	6.20582214090656	6.04054634546196	5.84770333661996	6.3523939479403	4.13844792386717	4.21894606829712	2.95219506569975	3.25703906497248	5.37424234218083	5.62518686736661	5.8147259408791	5.31655426188884	2.7655861005038	3.98859312062283	3.049863509461	2.76731407405506	5.8552943558229	6.00467892933036	5.53090500616016	6.00870656736581	5.77851785590262	5.57134788014868	6.09027886687229	6.29241099041292	4.05291221085378	4.31604199725793	4.19438197448592	4.18736761032302	5.16133740159686	4.79711096249029	4.41553026415294	4.78343050298107	4.0675836875877	4.17532203413511	4.80211769395842	3.35776089214979	3.95963430477396	4.31589834224757	4.47268283042197	4.25762021939456	0	0	0	0	0	0	6.08943441674269	5.102760991841	0	0
Mir-1343	2.99827311438567	0.951704251394096	2.60279459058997	0	1.31400097922241	0	0	1.5476966437991	1.48245369299614	1.37561887557387	2.28881398316065	1.83250583487512	1.38134581200857	3.64143736662373	0	0	4.46219746970201	0	0	0	0	4.81101253224312	3.18168974475396	3.55697609900461	4.11583632555823	3.23737159378435	3.26161113333566	3.51267972586876	2.94674992848661	3.61800600637165	0	1.27134418850794	2.21468729068628	1.73705388436462	2.36144229461087	0	0	2.12751062648816	0	1.02706470079385	1.00535715333026	0.95387252234241	0	0	0	0	0	1.06631564158912	0	0	0	1.88541361357369	0	0	0	0	0	0	0	0	0	1.18351117428896	1.21845573574718	1.57090978297909	0	0	0	0	0	0	1.59179007653147	0	0	0	0	11.8585632520829	0	8.39431245318683	7.39070421791823	0	0
